subjnum,TaskOrder,trial_num,trial_id,condition,block_Norm,p_efficient,p_engaged,n_fix
13,VST_first,171,13_7_219,CD,6,0.10563180889492914,0.8943681911050709,4
13,VST_first,172,13_7_220,CD,6,0.3322022569512487,0.6677977430487513,4
13,VST_first,173,13_7_221,VD,6,0.4888136884908371,0.5111863115091629,4
13,VST_first,174,13_7_222,VD,6,0.4458393683203908,0.5541606316796092,5
13,VST_first,175,13_7_223,VD,6,0.3165372885221873,0.6834627114778127,4
13,VST_first,176,13_7_224,VD,6,0.10361309526122289,0.8963869047387771,4
13,VST_first,177,13_8_225,VD,7,0.42970439432605434,0.5702956056739457,5
13,VST_first,178,13_8_226,CD,7,0.1969545324851553,0.8030454675148447,4
13,VST_first,179,13_8_227,CD,7,0.12037720419313137,0.8796227958068685,4
13,VST_first,180,13_8_228,VD,7,0.15840420584630616,0.8415957941536938,4
13,VST_first,182,13_8_231,VD,7,0.42483423984831953,0.5751657601516804,5
13,VST_first,183,13_8_232,CD,7,0.12628606156938288,0.8737139384306171,4
13,VST_first,184,13_8_233,CD,7,0.3168451497878967,0.6831548502121034,4
13,VST_first,185,13_8_234,VD,7,0.5143759787237827,0.4856240212762173,2
13,VST_first,186,13_8_235,VD,7,0.38558207076034584,0.6144179292396542,4
13,VST_first,187,13_8_236,VD,7,0.33319456517878,0.66680543482122,4
13,VST_first,188,13_8_237,VD,7,0.3267404254113247,0.6732595745886754,5
13,VST_first,189,13_8_238,VD,7,0.263524801483894,0.736475198516106,4
13,VST_first,191,13_8_240,CD,7,0.3804894803731653,0.6195105196268347,3
13,VST_first,192,13_8_241,VD,7,0.2215670667493233,0.7784329332506768,4
13,VST_first,193,13_8_242,VD,7,0.4536970294889252,0.5463029705110748,5
13,VST_first,194,13_8_243,CD,7,0.5353089724997161,0.4646910275002839,4
13,VST_first,195,13_8_244,CD,7,0.1185008283849327,0.8814991716150673,4
13,VST_first,197,13_8_246,CD,7,0.09753480230663131,0.9024651976933687,4
13,VST_first,198,13_8_247,CD,7,0.32516086620656187,0.6748391337934381,4
13,VST_first,199,13_8_248,VD,7,0.2508440387021481,0.7491559612978519,3
13,VST_first,200,13_8_249,CD,7,0.10843624755184793,0.8915637524481521,4
13,VST_first,201,13_8_251,VD,7,0.27708354327532175,0.7229164567246783,5
13,VST_first,202,13_8_252,CD,7,0.10391363000044036,0.8960863699995596,4
13,VST_first,203,13_8_253,CD,7,0.5232052077688928,0.4767947922311073,3
13,VST_first,205,13_8_255,CD,7,0.5347199911272049,0.465280008872795,2
13,VST_first,206,13_8_256,CD,7,0.5151798071594968,0.4848201928405031,2
13,VST_first,207,13_9_257,VD,8,0.5807734639676938,0.41922653603230625,5
13,VST_first,208,13_9_258,VD,8,0.35591221860556377,0.6440877813944362,4
13,VST_first,209,13_9_259,CD,8,0.10777967713831997,0.8922203228616801,3
13,VST_first,210,13_9_260,VD,8,0.1603049079126244,0.8396950920873756,4
13,VST_first,211,13_9_261,CD,8,0.1572509556944901,0.8427490443055099,4
13,VST_first,212,13_9_262,CD,8,0.1607934187650355,0.8392065812349645,4
13,VST_first,213,13_9_263,CD,8,0.10701170436875673,0.8929882956312433,4
13,VST_first,214,13_9_264,VD,8,0.46280038523456835,0.5371996147654317,5
13,VST_first,215,13_9_265,VD,8,0.40197897135008037,0.5980210286499197,3
13,VST_first,217,13_9_267,CD,8,0.18309050978083366,0.8169094902191664,4
13,VST_first,218,13_9_268,CD,8,0.11505340424508824,0.8849465957549117,4
13,VST_first,219,13_9_269,CD,8,0.11687729858051933,0.8831227014194807,4
13,VST_first,220,13_9_270,VD,8,0.12524361134754555,0.8747563886524545,4
13,VST_first,221,13_9_271,VD,8,0.3511031824142082,0.6488968175857919,3
13,VST_first,222,13_9_272,VD,8,0.16559667867578845,0.8344033213242116,4
13,VST_first,223,13_9_273,VD,8,0.11044874714119086,0.8895512528588091,4
13,VST_first,224,13_9_275,VD,8,0.21368782827872507,0.7863121717212749,3
13,VST_first,226,13_9_277,CD,8,0.18083732809532663,0.8191626719046734,3
13,VST_first,227,13_9_278,CD,8,0.5887759901755438,0.4112240098244561,3
13,VST_first,228,13_9_279,CD,8,0.5208787642782777,0.47912123572172227,5
13,VST_first,229,13_9_280,CD,8,0.5141066122915907,0.48589338770840934,2
13,VST_first,230,13_9_281,VD,8,0.09919130491659896,0.900808695083401,3
13,VST_first,231,13_9_282,CD,8,0.355158364581058,0.644841635418942,4
13,VST_first,233,13_9_284,VD,8,0.19825109227224472,0.8017489077277553,4
13,VST_first,234,13_9_285,CD,8,0.3286383782729888,0.6713616217270112,5
13,VST_first,236,13_9_287,CD,8,0.5743640524744611,0.4256359475255389,3
13,VST_first,237,13_9_288,VD,8,0.3765303908912452,0.6234696091087548,4
14,RSVP_first,2,14_2_35,CD,1,0.12137259186693401,0.878627408133066,3
14,RSVP_first,3,14_2_37,VD,1,0.09473656959874883,0.9052634304012512,3
14,RSVP_first,4,14_2_38,CD,1,0.32241375681954465,0.6775862431804553,4
14,RSVP_first,5,14_2_39,CD,1,0.17852361634595212,0.8214763836540478,3
14,RSVP_first,7,14_2_41,CD,1,0.9195443445609974,0.08045565543900265,2
14,RSVP_first,8,14_2_42,VD,1,0.10365952492102738,0.8963404750789726,3
14,RSVP_first,9,14_2_43,CD,1,0.5731462508088153,0.42685374919118463,3
14,RSVP_first,10,14_2_44,CD,1,0.38869970745670573,0.6113002925432943,3
14,RSVP_first,11,14_2_45,VD,1,0.11043589619297313,0.8895641038070269,4
14,RSVP_first,12,14_2_46,VD,1,0.10569781556878749,0.8943021844312126,3
14,RSVP_first,13,14_2_47,VD,1,0.5357508711297905,0.4642491288702095,4
14,RSVP_first,14,14_2_48,VD,1,0.5727532028652579,0.4272467971347421,2
14,RSVP_first,15,14_2_49,VD,1,0.31874865443501516,0.6812513455649849,4
14,RSVP_first,16,14_2_50,VD,1,0.3405858348989501,0.6594141651010499,4
14,RSVP_first,17,14_2_52,VD,1,0.3616991302821973,0.6383008697178026,3
14,RSVP_first,18,14_2_53,CD,1,0.3963896459040226,0.6036103540959774,3
14,RSVP_first,19,14_2_54,CD,1,0.35488520322122963,0.6451147967787704,3
14,RSVP_first,20,14_2_55,VD,1,0.6276666278406923,0.37233337215930773,4
14,RSVP_first,21,14_2_56,VD,1,0.21217841923935366,0.7878215807606463,4
14,RSVP_first,22,14_2_57,CD,1,0.09380101589039502,0.906198984109605,3
14,RSVP_first,23,14_2_58,CD,1,0.3175720962267613,0.6824279037732387,4
14,RSVP_first,24,14_2_59,CD,1,0.10164813075676399,0.898351869243236,4
14,RSVP_first,25,14_2_60,CD,1,0.3198518590342898,0.6801481409657102,4
14,RSVP_first,26,14_2_61,VD,1,0.31956999392476737,0.6804300060752326,4
14,RSVP_first,28,14_2_63,CD,1,0.11467054134534556,0.8853294586546544,3
14,RSVP_first,29,14_2_64,VD,1,0.27397399313659493,0.7260260068634051,4
14,RSVP_first,30,14_3_65,VD,2,0.10421444450912606,0.8957855554908739,3
14,RSVP_first,31,14_3_66,CD,2,0.3628255653928493,0.6371744346071506,3
14,RSVP_first,32,14_3_67,CD,2,0.8955973748030717,0.10440262519692829,2
14,RSVP_first,33,14_3_68,VD,2,0.09033406342796635,0.9096659365720337,3
14,RSVP_first,34,14_3_69,VD,2,0.16136775088372463,0.8386322491162754,4
14,RSVP_first,35,14_3_70,CD,2,0.385210128796042,0.6147898712039581,3
14,RSVP_first,36,14_3_71,CD,2,0.28282220402071967,0.7171777959792802,3
14,RSVP_first,37,14_3_72,CD,2,0.1029366732704936,0.8970633267295064,3
14,RSVP_first,38,14_3_73,CD,2,0.09580914076827254,0.9041908592317275,3
14,RSVP_first,39,14_3_74,VD,2,0.5180743235472342,0.4819256764527659,2
14,RSVP_first,40,14_3_75,VD,2,0.3133272997281547,0.6866727002718453,4
14,RSVP_first,42,14_3_77,CD,2,0.5205578842140702,0.47944211578592977,2
14,RSVP_first,43,14_3_79,VD,2,0.10103440520396262,0.8989655947960374,3
14,RSVP_first,44,14_3_80,CD,2,0.5288654452574935,0.47113455474250654,4
14,RSVP_first,45,14_3_81,CD,2,0.11057520871267405,0.889424791287326,3
14,RSVP_first,46,14_3_82,VD,2,0.37409694238734176,0.6259030576126583,4
14,RSVP_first,47,14_3_83,VD,2,0.45897497019394146,0.5410250298060586,3
14,RSVP_first,48,14_3_84,CD,2,0.11103561501080791,0.8889643849891921,3
14,RSVP_first,49,14_3_85,CD,2,0.14805959065116686,0.8519404093488331,3
14,RSVP_first,50,14_3_86,VD,2,0.10593874598971303,0.894061254010287,3
14,RSVP_first,51,14_3_87,CD,2,0.37672955131828634,0.6232704486817136,4
14,RSVP_first,52,14_3_88,VD,2,0.22421147932629157,0.7757885206737084,4
14,RSVP_first,53,14_3_89,VD,2,0.3205288744067324,0.6794711255932675,4
14,RSVP_first,54,14_3_90,CD,2,0.09830280758116239,0.9016971924188376,3
14,RSVP_first,56,14_3_92,VD,2,0.3115038016990073,0.6884961983009927,4
14,RSVP_first,57,14_3_93,VD,2,0.09816050448823513,0.9018394955117649,4
14,RSVP_first,58,14_3_94,VD,2,0.12298121786694528,0.8770187821330547,3
14,RSVP_first,59,14_3_95,VD,2,0.10218658992782464,0.8978134100721754,4
14,RSVP_first,60,14_3_96,CD,2,0.5144335918498427,0.4855664081501573,2
14,RSVP_first,61,14_4_97,CD,3,0.09602035264278111,0.9039796473572189,3
14,RSVP_first,62,14_4_98,VD,3,0.2778997991099369,0.7221002008900631,4
14,RSVP_first,64,14_4_101,VD,3,0.09371997763695641,0.9062800223630436,3
14,RSVP_first,65,14_4_102,VD,3,0.09769318990394835,0.9023068100960516,4
14,RSVP_first,66,14_4_103,CD,3,0.3106571563348907,0.6893428436651093,4
14,RSVP_first,67,14_4_104,VD,3,0.6287819779382516,0.3712180220617484,2
14,RSVP_first,68,14_4_105,VD,3,0.3210825801660411,0.6789174198339589,4
14,RSVP_first,69,14_4_106,VD,3,0.21187988826420406,0.788120111735796,3
14,RSVP_first,70,14_4_107,CD,3,0.39416064762637565,0.6058393523736244,4
14,RSVP_first,71,14_4_108,CD,3,0.09433190768557244,0.9056680923144276,3
14,RSVP_first,72,14_4_109,CD,3,0.48063047835697004,0.51936952164303,5
14,RSVP_first,73,14_4_110,CD,3,0.10639756363311978,0.8936024363668802,3
14,RSVP_first,74,14_4_111,VD,3,0.5139764394798829,0.486023560520117,2
14,RSVP_first,75,14_4_112,CD,3,0.10779980540215792,0.8922001945978421,4
14,RSVP_first,76,14_4_113,VD,3,0.10435012125148928,0.8956498787485108,4
14,RSVP_first,77,14_4_114,CD,3,0.17584408833837842,0.8241559116616216,3
14,RSVP_first,78,14_4_115,CD,3,0.6771844088750069,0.3228155911249932,3
14,RSVP_first,80,14_4_117,VD,3,0.09791956036809853,0.9020804396319015,4
14,RSVP_first,83,14_4_120,VD,3,0.10731240001100276,0.8926875999889973,4
14,RSVP_first,84,14_4_121,CD,3,0.09264729810520918,0.9073527018947908,3
14,RSVP_first,85,14_4_122,VD,3,0.32009735392134037,0.6799026460786597,4
14,RSVP_first,86,14_4_123,VD,3,0.0998874619406777,0.9001125380593223,3
14,RSVP_first,87,14_4_124,CD,3,0.1018220724317677,0.8981779275682323,4
14,RSVP_first,88,14_4_125,VD,3,0.32072569769543274,0.6792743023045672,4
14,RSVP_first,89,14_4_126,CD,3,0.1094275789035843,0.8905724210964157,4
14,RSVP_first,90,14_4_127,CD,3,0.09387989825051372,0.9061201017494863,3
14,RSVP_first,91,14_4_128,CD,3,0.1016722582594114,0.8983277417405886,4
14,RSVP_first,92,14_5_129,VD,4,0.12307359339802475,0.8769264066019752,2
14,RSVP_first,93,14_5_130,CD,4,0.30579067036883895,0.694209329631161,4
14,RSVP_first,95,14_5_132,VD,4,0.5150933647198388,0.48490663528016115,2
14,RSVP_first,97,14_5_134,VD,4,0.10315401339746938,0.8968459866025307,4
14,RSVP_first,99,14_5_136,VD,4,0.283609539389749,0.716390460610251,5
14,RSVP_first,100,14_5_137,CD,4,0.5691164242427824,0.4308835757572176,4
14,RSVP_first,101,14_5_138,CD,4,0.3831450065540116,0.6168549934459884,3
14,RSVP_first,102,14_5_139,CD,4,0.46175345661679945,0.5382465433832005,5
14,RSVP_first,103,14_5_140,CD,4,0.5348019165025779,0.4651980834974221,4
14,RSVP_first,104,14_5_141,CD,4,0.39400320130922195,0.605996798690778,4
14,RSVP_first,106,14_5_143,CD,4,0.3201434730245941,0.6798565269754059,4
14,RSVP_first,107,14_5_144,VD,4,0.3338202349863002,0.6661797650136998,4
14,RSVP_first,108,14_5_145,VD,4,0.19716014318510183,0.8028398568148982,4
14,RSVP_first,109,14_5_146,CD,4,0.12786597833461777,0.8721340216653822,3
14,RSVP_first,110,14_5_147,CD,4,0.11974155483933431,0.8802584451606656,4
14,RSVP_first,111,14_5_148,VD,4,0.10895755372056512,0.8910424462794349,4
14,RSVP_first,112,14_5_149,CD,4,0.10561782476603049,0.8943821752339696,4
14,RSVP_first,114,14_5_151,CD,4,0.5156678928186312,0.48433210718136877,2
14,RSVP_first,115,14_5_152,VD,4,0.6424037165671251,0.35759628343287486,2
14,RSVP_first,117,14_5_154,CD,4,0.30335687683895934,0.6966431231610407,4
14,RSVP_first,118,14_5_155,CD,4,0.11320581874144804,0.886794181258552,3
14,RSVP_first,119,14_5_156,VD,4,0.5158649040727399,0.4841350959272601,2
14,RSVP_first,120,14_5_158,VD,4,0.3861684900523902,0.6138315099476098,3
14,RSVP_first,122,14_6_161,VD,5,0.23857448825192418,0.7614255117480758,4
14,RSVP_first,123,14_6_162,VD,5,0.09584266539297068,0.9041573346070293,3
14,RSVP_first,124,14_6_163,CD,5,0.10595973160912332,0.8940402683908767,3
14,RSVP_first,125,14_6_164,VD,5,0.09339858616450512,0.906601413835495,3
14,RSVP_first,126,14_6_165,VD,5,0.1285586265925826,0.8714413734074173,3
14,RSVP_first,127,14_6_167,CD,5,0.3818264024342432,0.6181735975657567,3
14,RSVP_first,128,14_6_168,VD,5,0.5143140658479859,0.4856859341520141,2
14,RSVP_first,129,14_6_169,CD,5,0.0990947720861268,0.9009052279138732,4
14,RSVP_first,131,14_6_171,CD,5,0.5579131030432988,0.4420868969567012,2
14,RSVP_first,132,14_6_172,CD,5,0.09183865264751075,0.9081613473524892,3
14,RSVP_first,133,14_6_173,CD,5,0.09941938318391672,0.9005806168160833,4
14,RSVP_first,134,14_6_174,CD,5,0.5139792976138002,0.4860207023861998,2
14,RSVP_first,136,14_6_176,CD,5,0.38328852714276096,0.616711472857239,5
14,RSVP_first,137,14_6_178,CD,5,0.30886479309150544,0.6911352069084946,4
14,RSVP_first,138,14_6_179,VD,5,0.09409732083164914,0.9059026791683509,3
14,RSVP_first,139,14_6_180,CD,5,0.3448773250715301,0.6551226749284699,4
14,RSVP_first,140,14_6_181,VD,5,0.5146939885707045,0.48530601142929547,2
14,RSVP_first,141,14_6_182,VD,5,0.22498077966860727,0.7750192203313927,3
14,RSVP_first,142,14_6_183,VD,5,0.2955461182503963,0.7044538817496037,4
14,RSVP_first,143,14_6_184,CD,5,0.11427461058375359,0.8857253894162463,3
14,RSVP_first,144,14_6_185,VD,5,0.09830152627193191,0.9016984737280681,4
14,RSVP_first,145,14_6_186,VD,5,0.38589026801438997,0.61410973198561,3
14,RSVP_first,146,14_6_187,CD,5,0.209079468172642,0.790920531827358,3
14,RSVP_first,147,14_6_188,VD,5,0.20213349780150217,0.7978665021984979,3
14,RSVP_first,148,14_6_189,CD,5,0.12214271262140647,0.8778572873785936,3
14,RSVP_first,149,14_6_190,VD,5,0.5262503545619117,0.4737496454380883,3
14,RSVP_first,150,14_6_191,CD,5,0.5205578842140702,0.47944211578592977,2
14,RSVP_first,151,14_6_192,CD,5,0.10621961496539298,0.8937803850346071,3
14,RSVP_first,152,14_7_193,CD,6,0.27187843346430696,0.728121566535693,4
14,RSVP_first,153,14_7_194,CD,6,0.19138147124516014,0.8086185287548399,3
14,RSVP_first,154,14_7_195,CD,6,0.516478947716138,0.48352105228386194,2
14,RSVP_first,155,14_7_196,CD,6,0.5156678928186312,0.48433210718136877,2
14,RSVP_first,156,14_7_197,CD,6,0.320828046980842,0.679171953019158,4
14,RSVP_first,157,14_7_198,VD,6,0.46521705988207535,0.5347829401179246,3
14,RSVP_first,158,14_7_199,VD,6,0.10290187374464864,0.8970981262553513,3
14,RSVP_first,159,14_7_200,CD,6,0.7094484880104123,0.29055151198958773,2
14,RSVP_first,160,14_7_201,VD,6,0.2596656081801135,0.7403343918198865,3
14,RSVP_first,162,14_7_203,VD,6,0.10152928728609059,0.8984707127139093,3
14,RSVP_first,163,14_7_204,CD,6,0.23425051612993197,0.765749483870068,3
14,RSVP_first,164,14_7_205,CD,6,0.3284908680567917,0.6715091319432083,5
14,RSVP_first,165,14_7_206,CD,6,0.09431899136889595,0.905681008631104,3
14,RSVP_first,166,14_7_207,CD,6,0.4072572740755582,0.5927427259244418,3
14,RSVP_first,167,14_7_208,VD,6,0.11622977739350106,0.8837702226064988,3
14,RSVP_first,168,14_7_209,CD,6,0.09574157386203325,0.9042584261379668,3
14,RSVP_first,170,14_7_211,VD,6,0.3944919498332226,0.6055080501667773,3
14,RSVP_first,171,14_7_212,CD,6,0.5630278352002497,0.4369721647997503,2
14,RSVP_first,172,14_7_213,VD,6,0.2201374925206643,0.7798625074793357,4
14,RSVP_first,173,14_7_214,VD,6,0.11640303100141323,0.8835969689985868,3
14,RSVP_first,174,14_7_215,VD,6,0.1493101403982517,0.8506898596017483,4
14,RSVP_first,175,14_7_216,VD,6,0.1055632822488709,0.894436717751129,3
14,RSVP_first,176,14_7_217,VD,6,0.3222280699572293,0.6777719300427707,4
14,RSVP_first,177,14_7_218,VD,6,0.0986992434690875,0.9013007565309126,3
14,RSVP_first,179,14_7_220,VD,6,0.23919906018330778,0.7608009398166923,5
14,RSVP_first,180,14_7_222,CD,6,0.3202306826002431,0.6797693173997569,4
14,RSVP_first,182,14_7_224,VD,6,0.5159435673658215,0.48405643263417847,2
14,RSVP_first,183,14_8_225,VD,7,0.10650671060218525,0.8934932893978147,4
14,RSVP_first,184,14_8_226,CD,7,0.5145053708702474,0.48549462912975266,2
14,RSVP_first,185,14_8_227,VD,7,0.10257515903291659,0.8974248409670834,4
14,RSVP_first,186,14_8_228,VD,7,0.11623981234911035,0.8837601876508896,3
14,RSVP_first,187,14_8_229,VD,7,0.32888011694281444,0.6711198830571856,4
14,RSVP_first,188,14_8_230,VD,7,0.3860923186491935,0.6139076813508065,3
14,RSVP_first,189,14_8_231,CD,7,0.3853565281424441,0.614643471857556,3
14,RSVP_first,190,14_8_232,CD,7,0.1082903208983902,0.8917096791016098,4
14,RSVP_first,191,14_8_233,CD,7,0.5573699721347221,0.4426300278652779,2
14,RSVP_first,192,14_8_234,CD,7,0.15273265221037097,0.847267347789629,3
14,RSVP_first,193,14_8_235,CD,7,0.12250057839040207,0.8774994216095978,3
14,RSVP_first,195,14_8_237,VD,7,0.33596186493655955,0.6640381350634404,4
14,RSVP_first,196,14_8_238,VD,7,0.09740566127409012,0.9025943387259099,3
14,RSVP_first,197,14_8_239,CD,7,0.10388039934135467,0.8961196006586453,3
14,RSVP_first,199,14_8_241,CD,7,0.5253881808845919,0.474611819115408,2
14,RSVP_first,201,14_8_243,VD,7,0.11668312805036862,0.8833168719496314,3
14,RSVP_first,202,14_8_244,CD,7,0.19622359830868769,0.8037764016913123,3
14,RSVP_first,203,14_8_245,VD,7,0.08971269644037536,0.9102873035596247,3
14,RSVP_first,204,14_8_246,CD,7,0.3580752302246421,0.641924769775358,3
14,RSVP_first,205,14_8_247,CD,7,0.18372397499152315,0.8162760250084768,4
14,RSVP_first,206,14_8_248,VD,7,0.3422046492854185,0.6577953507145815,4
14,RSVP_first,208,14_8_250,VD,7,0.3987930038903219,0.6012069961096781,3
14,RSVP_first,209,14_8_251,CD,7,0.752527429718072,0.247472570281928,2
14,RSVP_first,210,14_8_252,CD,7,0.13594075426489521,0.8640592457351047,5
14,RSVP_first,211,14_8_253,VD,7,0.6435493988780876,0.35645060112191235,3
14,RSVP_first,213,14_8_255,CD,7,0.09910465003707913,0.9008953499629209,3
14,RSVP_first,214,14_8_256,VD,7,0.5364807171407281,0.463519282859272,4
14,RSVP_first,215,14_9_257,CD,8,0.15394118348501895,0.846058816514981,5
14,RSVP_first,217,14_9_259,VD,8,0.9999999997413521,2.5864785486944183e-10,2
14,RSVP_first,218,14_9_260,CD,8,0.38883884388622014,0.6111611561137797,3
14,RSVP_first,219,14_9_261,CD,8,0.10222871866660685,0.8977712813333932,4
14,RSVP_first,220,14_9_262,VD,8,0.11325854890098506,0.8867414510990149,4
14,RSVP_first,221,14_9_263,VD,8,0.2956231787525701,0.70437682124743,5
14,RSVP_first,222,14_9_264,CD,8,0.32204929259093684,0.6779507074090632,4
14,RSVP_first,223,14_9_265,CD,8,0.5470599251953518,0.4529400748046481,2
14,RSVP_first,224,14_9_266,CD,8,0.3148046830985014,0.6851953169014986,4
14,RSVP_first,226,14_9_268,CD,8,0.1126460580891589,0.8873539419108412,3
14,RSVP_first,228,14_9_270,CD,8,0.1020587246991568,0.8979412753008432,3
14,RSVP_first,229,14_9_271,VD,8,0.3094645767658558,0.6905354232341442,5
14,RSVP_first,231,14_9_273,VD,8,0.11392185782717638,0.8860781421728237,4
14,RSVP_first,232,14_9_274,CD,8,0.7096233765698171,0.29037662343018295,3
14,RSVP_first,233,14_9_275,VD,8,0.11000433806794792,0.889995661932052,3
14,RSVP_first,234,14_9_276,CD,8,0.5145284173108647,0.48547158268913526,2
14,RSVP_first,235,14_9_277,CD,8,0.0980364650372128,0.9019635349627871,4
14,RSVP_first,236,14_9_278,VD,8,0.3938908754801098,0.6061091245198901,3
14,RSVP_first,237,14_9_279,VD,8,0.10625438110003822,0.8937456188999617,3
14,RSVP_first,238,14_9_280,VD,8,0.10045418199284856,0.8995458180071515,4
14,RSVP_first,239,14_9_281,CD,8,0.1481536888075192,0.8518463111924808,3
14,RSVP_first,240,14_9_282,VD,8,0.11128755739912385,0.8887124426008761,3
14,RSVP_first,241,14_9_283,CD,8,0.40079792793613966,0.5992020720638603,3
14,RSVP_first,242,14_9_284,VD,8,0.4502602384242401,0.5497397615757599,3
14,RSVP_first,243,14_9_285,VD,8,0.3252917525374701,0.6747082474625299,4
14,RSVP_first,244,14_9_286,VD,8,0.5233832945735377,0.4766167054264623,2
14,RSVP_first,245,14_9_287,CD,8,0.5506900112640419,0.44930998873595795,2
14,RSVP_first,246,14_9_288,VD,8,0.6897657175056046,0.3102342824943955,3
15,VST_first,1,15_2_33,VD,1,0.1080529629422796,0.8919470370577204,3
15,VST_first,2,15_2_34,CD,1,0.07877183521783249,0.9212281647821676,2
15,VST_first,3,15_2_35,VD,1,0.09834611041100502,0.901653889588995,4
15,VST_first,4,15_2_36,CD,1,0.12803559947968196,0.871964400520318,3
15,VST_first,5,15_2_37,VD,1,0.08305565560510891,0.916944344394891,2
15,VST_first,6,15_2_38,CD,1,0.17520708519368264,0.8247929148063173,3
15,VST_first,7,15_2_39,VD,1,0.32885960146867727,0.6711403985313227,3
15,VST_first,8,15_2_41,CD,1,0.11487493309628752,0.8851250669037125,4
15,VST_first,9,15_2_42,VD,1,0.261524429464124,0.738475570535876,3
15,VST_first,10,15_2_43,CD,1,0.11999820915555245,0.8800017908444475,3
15,VST_first,11,15_2_44,VD,1,0.1166983733418592,0.8833016266581408,3
15,VST_first,15,15_2_48,VD,1,0.43134803996221593,0.5686519600377841,4
15,VST_first,16,15_2_49,VD,1,0.09163137473891954,0.9083686252610805,3
15,VST_first,18,15_2_51,CD,1,0.09189323555197193,0.9081067644480281,3
15,VST_first,19,15_2_53,VD,1,0.1388021103862181,0.861197889613782,4
15,VST_first,20,15_2_54,VD,1,0.40183455051944245,0.5981654494805575,3
15,VST_first,21,15_2_55,VD,1,0.5141301019086996,0.48586989809130043,2
15,VST_first,22,15_2_56,CD,1,0.5144474797559201,0.48555252024407997,2
15,VST_first,23,15_2_57,CD,1,0.41585756949427644,0.5841424305057236,3
15,VST_first,24,15_2_58,VD,1,0.5174870786765591,0.48251292132344087,2
15,VST_first,25,15_2_59,VD,1,0.10368715885225963,0.8963128411477403,4
15,VST_first,26,15_2_61,CD,1,0.1043663585350085,0.8956336414649915,3
15,VST_first,28,15_2_63,CD,1,0.5169029994153532,0.4830970005846468,2
15,VST_first,29,15_2_64,CD,1,0.10395474079478034,0.8960452592052197,4
15,VST_first,30,15_3_65,CD,2,0.1046877679522842,0.8953122320477157,3
15,VST_first,31,15_3_66,CD,2,0.10158386197583959,0.8984161380241604,4
15,VST_first,32,15_3_67,VD,2,0.5508415788808503,0.4491584211191497,2
15,VST_first,34,15_3_69,CD,2,0.10495865448053049,0.8950413455194695,4
15,VST_first,35,15_3_70,VD,2,0.3220656956475025,0.6779343043524975,4
15,VST_first,38,15_3_73,VD,2,0.17412056432536369,0.8258794356746364,4
15,VST_first,39,15_3_74,VD,2,0.09927230227098922,0.9007276977290107,4
15,VST_first,40,15_3_76,CD,2,0.13558844047731233,0.8644115595226877,4
15,VST_first,41,15_3_77,VD,2,0.09161514561931039,0.9083848543806896,3
15,VST_first,43,15_3_79,VD,2,0.5165605514890546,0.48343944851094534,2
15,VST_first,44,15_3_82,VD,2,0.25254256698560806,0.7474574330143919,3
15,VST_first,46,15_3_84,CD,2,0.5288921924239013,0.47110780757609877,2
15,VST_first,47,15_3_88,VD,2,0.5151658810324791,0.4848341189675209,2
15,VST_first,48,15_3_91,CD,2,0.42913574674131183,0.5708642532586883,3
15,VST_first,49,15_3_92,VD,2,0.10032737712945865,0.8996726228705413,3
15,VST_first,50,15_3_93,CD,2,0.14803351963599046,0.8519664803640095,3
15,VST_first,51,15_3_94,CD,2,0.10945548978210792,0.890544510217892,4
15,VST_first,52,15_3_95,VD,2,0.10118780010488082,0.8988121998951192,4
15,VST_first,53,15_3_96,CD,2,0.2485288013120672,0.7514711986879328,3
15,VST_first,54,15_4_97,CD,3,0.20397005279653085,0.7960299472034692,3
15,VST_first,55,15_4_98,CD,3,0.37610357330373095,0.6238964266962691,3
15,VST_first,56,15_4_99,VD,3,0.42956598916521177,0.5704340108347882,3
15,VST_first,57,15_4_100,VD,3,0.5141109604134417,0.48588903958655827,2
15,VST_first,58,15_4_103,CD,3,0.10094680548513515,0.8990531945148648,3
15,VST_first,59,15_4_105,VD,3,0.3915518829103398,0.6084481170896602,3
15,VST_first,60,15_4_106,VD,3,0.10442788244410177,0.8955721175558983,4
15,VST_first,61,15_4_107,CD,3,0.11788065382056036,0.8821193461794397,4
15,VST_first,64,15_4_110,CD,3,0.3361950646215274,0.6638049353784726,4
15,VST_first,65,15_4_111,VD,3,0.22672944639259676,0.7732705536074033,3
15,VST_first,66,15_4_112,CD,3,0.38463686407661635,0.6153631359233837,3
15,VST_first,67,15_4_113,CD,3,0.5743339861634127,0.42566601383658725,2
15,VST_first,68,15_4_114,VD,3,0.10673488970605782,0.8932651102939422,4
15,VST_first,69,15_4_116,VD,3,0.31688864354670665,0.6831113564532934,4
15,VST_first,70,15_4_117,CD,3,0.101124402978219,0.898875597021781,4
15,VST_first,71,15_4_118,CD,3,0.09402765189413181,0.9059723481058682,3
15,VST_first,73,15_4_120,CD,3,0.5189832662897024,0.4810167337102976,2
15,VST_first,74,15_4_121,VD,3,0.41503006802942227,0.5849699319705777,5
15,VST_first,75,15_4_122,VD,3,0.3852992768057351,0.6147007231942649,3
15,VST_first,76,15_4_123,CD,3,0.10382999799269649,0.8961700020073035,3
15,VST_first,78,15_4_126,VD,3,0.10174890698543443,0.8982510930145655,4
15,VST_first,79,15_4_127,CD,3,0.09793964918110236,0.9020603508188977,4
